index,Signal0,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,Signal44,Signal45,Signal46,Signal47,Signal48,Signal49,Signal50,Signal51,Signal52,Signal53,Signal54,Signal55,Signal56,Signal57,Signal58,Signal59,X,Y
370,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,36,36,36,36,36,35,34,34,33,33,33,33,33,35,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,0,-2
371,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,-2
372,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
373,28,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,36,34,34,34,34,33,33,33,33,33,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,0,-2
374,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,34,36,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,0,-2
375,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,0,-2
376,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,34,33,34,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
377,28,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,36,36,36,36,34,34,34,34,33,33,33,33,33,35,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,-2
378,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,33,33,35,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,0,-2
379,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
380,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,36,34,34,34,33,33,33,33,36,36,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
381,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,36,36,36,36,34,34,34,33,33,33,33,33,33,35,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,-2
382,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,33,33,36,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,0,-2
383,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,33,33,36,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,0,-2
384,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,0,-2
385,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,-2
386,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
387,28,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,36,34,34,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
388,28,28,28,28,28,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,36,36,36,36,36,34,33,33,33,33,34,36,36,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,0,-2
389,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,36,36,36,36,36,36,36,36,36,35,34,34,33,33,33,33,33,36,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,0,-2
390,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,0,-2
391,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
392,28,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,36,35,34,34,33,33,33,33,36,36,36,36,36,36,36,36,36,36,36,36,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
393,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,34,34,34,34,33,33,33,33,34,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,0,-2
394,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,-2
395,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
396,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,36,36,36,36,36,34,34,33,33,33,33,33,34,36,36,36,36,36,36,36,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,0,-2
397,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,0,-2
398,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
399,28,28,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,36,36,34,34,34,33,33,33,33,36,36,36,36,36,36,36,36,36,36,36,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,-2
400,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,28,36,36,36,36,36,36,36,36,36,36,34,33,34,33,33,33,33,35,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,0,-2
401,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,0,-2
402,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,34,34,33,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
403,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,28,28,28,36,36,36,36,36,36,36,36,36,34,34,33,34,33,33,33,35,36,36,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,0,-2
404,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,-2
405,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,34,33,33,33,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
406,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,34,34,34,33,34,33,33,33,33,35,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,0,-2
407,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,0,-2
408,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,34,33,34,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
409,28,28,28,28,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,36,36,36,36,35,34,33,33,33,33,33,34,36,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,0,-2
410,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,-2
411,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,0,-2
412,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,34,33,33,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
413,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,28,28,28,28,36,36,36,36,36,36,36,34,34,34,33,34,33,33,35,36,36,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,0,-2
414,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,33,34,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,0,-2
415,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
416,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,36,36,36,34,34,34,33,33,33,33,33,33,35,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,0,-2
417,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,0,-2
418,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
419,28,28,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,36,36,34,34,34,34,33,33,33,33,33,35,36,36,36,36,36,36,36,36,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,0,-2
420,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,0,-2
421,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
422,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,35,34,34,34,33,33,33,33,33,34,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,0,-2
423,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,28,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,34,33,33,35,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,0,-2
424,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
425,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,34,34,34,33,34,33,34,33,34,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,0,-2
426,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,36,36,34,34,34,34,33,33,34,35,36,36,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,22,22,22,0,-2
427,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
428,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,34,34,33,34,33,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
429,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,33,33,35,36,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,0,-2
430,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
431,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,34,34,34,33,33,33,33,33,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
432,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,36,34,34,33,33,33,33,33,33,35,36,36,36,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,22,22,22,22,0,-2
433,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,0,-2
434,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,34,34,33,33,33,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
435,28,28,28,28,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,36,36,36,36,36,34,34,34,33,33,33,35,36,36,36,36,36,36,36,36,22,22,22,22,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,0,-2
436,28,28,28,27,27,27,27,27,27,28,27,27,27,27,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,35,34,33,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,0,-2
437,27,27,27,27,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
438,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,28,27,28,27,36,36,36,34,34,33,33,33,33,33,33,33,35,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,0,-2
439,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,0,-2
440,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
441,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,36,36,36,36,36,36,36,34,33,33,33,33,33,33,33,33,35,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,0,-2
442,28,27,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
443,26,26,26,26,26,26,26,26,27,27,27,27,28,28,27,28,27,27,27,27,33,33,33,33,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
444,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,34,34,33,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,0,-2
445,27,27,27,27,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
446,27,27,27,27,26,26,26,26,26,26,26,26,27,27,27,27,28,28,27,27,36,36,36,34,34,33,33,33,33,33,33,33,35,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,0,-2
447,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,0,-2
448,26,26,26,26,27,27,27,27,28,28,27,27,27,27,27,27,27,27,27,27,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
449,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,27,27,27,27,36,36,36,36,36,36,36,34,34,33,33,33,33,33,33,33,35,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,0,-2
450,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
451,26,26,26,26,26,26,26,26,27,27,27,27,28,28,28,28,28,28,28,28,34,33,33,33,33,33,33,34,35,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
452,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,0,-2
453,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
454,28,28,28,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,36,36,36,34,34,34,34,33,33,33,33,33,35,36,36,36,36,36,36,36,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,22,22,22,22,0,-2
455,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,34,34,34,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,0,-2
456,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,33,33,33,33,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,21,21,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,-2
457,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,28,28,36,36,36,36,36,36,36,35,34,34,34,33,34,33,33,33,35,36,36,36,22,22,22,22,22,22,22,21,21,21,21,21,21,21,21,21,22,22,22,22,0,-2
458,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,21,0,-2
459,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,21,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
460,27,27,27,27,27,25,25,25,25,25,25,25,25,25,26,27,27,27,27,27,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,37,37,37,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
461,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
462,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,36,36,37,37,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
463,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
464,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,36,36,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
465,27,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,27,27,27,27,36,36,35,35,35,35,35,35,35,35,35,36,37,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
466,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
467,25,25,25,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,36,37,37,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
468,27,27,27,27,27,27,25,25,25,25,25,25,25,25,25,27,27,27,27,27,36,36,36,36,36,36,35,35,35,35,35,35,35,35,35,36,36,37,37,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
469,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
470,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,35,35,35,35,36,36,37,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
471,27,27,27,27,27,27,27,25,25,25,25,25,25,25,25,27,27,27,27,27,36,36,36,36,36,36,36,35,35,35,35,35,35,35,35,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
472,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
473,25,25,25,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
474,27,27,27,25,25,25,25,25,25,25,25,25,26,27,27,27,27,27,27,27,36,36,36,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
475,27,27,27,27,27,27,27,27,27,27,27,27,25,25,25,25,25,25,27,27,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,35,35,35,36,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
476,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,25,25,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,35,35,35,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,1
